baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1419.85450530825,-1.12539546622336,0.188650082669636,-5.96551801248958,2.43859143646974e-09,4.64262344239769e-07
2023.62084257289,-2.45281435149266,0.531448280690538,-4.61533970587992,3.92452847661597e-06,0.000361330050111385
304.649815039272,-1.37734311645654,0.394215345281404,-3.49388508829698,0.00047604587506552,0.0196807531509602
209.443006105987,-2.00343557356385,0.581208158455953,-3.44701901447187,0.000566808688091593,0.0223001001365633
1086.43425425563,1.32821888016241,0.307085551749689,4.3252405480967,1.52365505285746e-05,0.00116215649506318
86.3997473112609,-3.09269553595334,0.745351858889053,-4.14930948258853,3.33479702381751e-05,0.00232659053230001
54.9087123038978,2.46976876508531,0.503582247584343,4.90439998020713,9.3713357696776e-07,0.000103707910377245
235.920810107292,2.40196552589853,0.496453640739135,4.83824737859192,1.30989046480719e-06,0.000138805138169309
107.897501517399,-1.15531596784432,0.363669596181516,-3.17682858279875,0.00148895013997298,0.0451595839513373
353.777268631486,1.20274300856751,0.371947936726692,3.23363269373715,0.00122226541191642,0.0393383846399749
199.169426823688,-1.67075869511638,0.379909223923368,-4.39778397023966,1.09361749411752e-05,0.000871209822884752
275.028325592859,-2.16458940553412,0.437159580250007,-4.95148568926757,7.36490365548608e-07,8.23192160085526e-05
36.6451776934371,2.05892092694586,0.427520722639903,4.81595585409802,1.46496911601257e-06,0.000152363570329733
141.335779330629,2.53580344524198,0.653047263461157,3.88303203630652,0.0001031619700635,0.00590863405486134
1969.97576763932,-1.47275881055723,0.302151238361789,-4.87424383412185,1.09226014179058e-06,0.000117969346564064
193.838269760302,-8.08783653687138,0.747100984580514,-10.8256269283497,2.60291696301314e-27,5.84745295740902e-24
784.764036734567,-2.75844876559401,0.536555479176665,-5.14103177145223,2.73233840659523e-07,3.35420668328753e-05
12.6613934774459,7.04747445690664,1.81239695547979,3.88848283793381,0.000100872801598577,0.00581053202028725
56.4447902020799,4.54616368125764,1.28033754989255,3.55075400361349,0.000384129271443902,0.0167888406283799
2608.32981694216,1.08118179058121,0.251840294107913,4.29312471386303,1.76175980724551e-05,0.00131926446899235
70.2126858126924,6.81098806270786,1.93358532128328,3.52246574678565,0.000427552288035804,0.0182257346313555
441.163285065676,1.14614598779995,0.292474142968627,3.91879424336973,8.89930422867273e-05,0.00531709759300885
513.860534128686,-2.3694076672248,0.418713286847462,-5.65878309012911,1.52450086844503e-08,2.463878561843e-06
1140.47840001291,1.2462894437644,0.389620543281446,3.19872621004003,0.00138036192474723,0.0426518454924243
170.398713960526,-1.69502480059401,0.360381528665243,-4.70341753327904,2.5584246118187e-06,0.000245619696173107
249.736411381259,-1.13195974948707,0.310903451696198,-3.64087224928326,0.000271715942452935,0.0128778452472683
2764.48636753641,-2.31271780334529,0.694644995918602,-3.32935213948665,0.000870482701822109,0.0309911155252515
831.39257396341,-3.25588939422546,0.431701293406358,-7.5419959216122,4.6283222762057e-14,2.16615124864502e-11
890.197456438308,-2.30586030824511,0.296291237183843,-7.78241142114631,7.11550231243016e-15,3.53358986792433e-12
124.623203625648,-1.46672482772655,0.42246529819116,-3.47182321011103,0.000516936641300001,0.0209999668115814
77.4490602274587,-4.61541544341187,1.02240892827114,-4.514255808795,6.35394857163929e-06,0.000540687328264684
691.704602636971,-3.7999811196995,0.510078462749555,-7.4497972316178,9.34837984430011e-14,3.9624783623057e-11
225.075563756316,1.68820478924005,0.490032888574989,3.44508466390763,0.000570880551062265,0.022421034230094
376.761885540863,-1.4800767793889,0.367218102438495,-4.03051148502898,5.56556092825035e-05,0.00362298793233786
193.117909342874,2.96274160441237,0.594690712731276,4.98198734398455,6.29345520060437e-07,7.17677518180595e-05
18.8973080284016,-7.36112678160264,1.38365959675851,-5.32004172041123,1.03743458863204e-07,1.37093929609523e-05
70.655415230385,-3.60827956814134,0.642923307707612,-5.61230169272741,1.99652953459299e-08,3.15859408412898e-06
2973.09074113171,1.23825474532936,0.381562590667886,3.24522051064264,0.00117359705971904,0.0383413152255123
110.183902664337,1.49694773375532,0.406367720581428,3.68372697421315,0.000229848430202634,0.0113985540496737
101.374618902328,1.63380320595427,0.446563262938075,3.65861534422913,0.000253581608133253,0.0122247013448788
207.969581430933,-1.70771641495953,0.381742525349221,-4.47347702066281,7.6957831956519e-06,0.000642698027845055
1099.76341479688,1.14936623200689,0.310616962805867,3.70026872204413,0.000215371284768631,0.0107518131385051
28.8438820721696,2.46968717843104,0.781649290327283,3.15958475110616,0.00157994141721838,0.0468186281238477
472.866980362791,-4.16285820983889,0.974616643923121,-4.27127756928319,1.94356319110337e-05,0.00143625483842557
1689.80173033825,1.4248467820429,0.398082871004397,3.5792717693376,0.000344553010361923,0.0153884361387288
10220.4892174631,-3.49442758504749,0.32892813057719,-10.6236811637716,2.31257727549898e-26,3.71086060672033e-23
115.609374681791,-3.17253671711133,0.662824374024508,-4.78639114890791,1.69806966517857e-06,0.000174187831179163
17.2846434694536,6.80899035786573,2.11048998061288,3.22626045156036,0.00125419169992891,0.0397396566134034
235.201928459292,-4.47971963565184,0.843185048470703,-5.31285468566689,1.07921096003068e-07,1.4178055097713e-05
1251.07750428562,1.18571851484836,0.367993012448498,3.22212236302803,0.00127244780390361,0.0400956797053706
19.6875099099624,2.06070380545546,0.639873419220487,3.22048665182228,0.00127973152087495,0.0401137389135535
101.734655322839,-3.19925108287815,0.753880965984173,-4.24370852592307,2.19855881946434e-05,0.00158303281664315
488.105476873204,-4.64619115585229,1.40394670657424,-3.30937857832896,0.000935033127373979,0.0327699207589024
