"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GRMZM2G059865",7092.21680622905,0.0180483206378397,0.336138923967557,0.0536930398443878,0.957179728203875,1
"GRMZM5G888250",61.4652426741119,-1.12641408629919,1.01314017986784,-1.11180477162215,0.266222099822289,0.498040159104592
"GRMZM2G093344",155.127248931398,0.133316910299686,0.74806749098898,0.178215083405689,0.858554064497907,1
"GRMZM2G093399",233.026026456455,0.267668768772463,1.24933686791335,0.214248675154783,0.830353139939266,1
"GRMZM5G809743",204.40331335837,0.928413455849763,1.10842770793571,0.837594954729889,0.402258227373596,0.664910343340144
"GRMZM5G833153",165.561968427443,0.84362482464612,1.06931043126157,0.788942855117209,0.430145406687555,0.694644365859957
"GRMZM2G306216",6.80405871203076,-0.723934341777074,0.982766239849684,-0.736629233303538,0.461347852434926,0.726161040062604
"AC177838.2_FG015",23.8772905717137,1.60974923565121,1.10524509040675,1.45646359311923,0.14526450690249,0.313388295321285
"GRMZM2G104572",4.0310194932648,-0.926933841269732,1.68638704558995,-0.549656642402315,0.58255490056701,0.836991113766934
"GRMZM5G822187",2.34320188761073,-1.46947430367808,1.46292448680985,-1.00447720776245,0.315148651831902,0.561920308130948
"GRMZM5G815900",0,NA,NA,NA,NA,NA
"GRMZM2G023794",38.4377973620717,-1.02862275921582,1.07627792154725,-0.955722252238608,0.33921257711509,0.59149661514503
"GRMZM2G023863",121.174349023165,-0.627362140024504,0.398796195613362,-1.5731397313347,0.115686466861597,0.261714984547398
"GRMZM2G137648",0,NA,NA,NA,NA,NA
"GRMZM2G137697",0,NA,NA,NA,NA,NA
"GRMZM2G408834",124.838648513299,0.275808569077145,0.764748733486428,0.360652534617163,0.718359211682894,0.937611011116367
"GRMZM2G108663",0.0857315045350747,0,1.95859555626474,0,1,1
"AC204887.4_FG003",0.0495784067495105,0,1.95859555626474,0,1,1
"GRMZM2G471814",9.93648019280297,-0.748120882685442,1.59748821919485,-0.468310735375878,0.63956239243734,0.883949972294501
"GRMZM2G330436",276.795090782569,0.629244368752042,0.378950015336566,1.66049437468204,0.0968150386278631,0.227122457783462
"GRMZM2G032104",805.862566167183,0.19357488570076,0.343643515646817,0.563301435606624,0.573229640724317,0.828818436979436
"GRMZM2G333069",0,NA,NA,NA,NA,NA
"GRMZM2G399700",273.406504708589,-0.192153035875252,0.629617484311674,-0.305190120451185,0.760221356447417,0.965268209716408
"GRMZM2G703460",0,NA,NA,NA,NA,NA
"GRMZM2G474694",111.149609966893,0.143435790636691,1.09982458449853,0.130416970722737,0.896236540563792,1
"GRMZM2G172183",43.9806354533518,-0.531556944652849,0.631913650765364,-0.841186044974712,0.400243717093362,0.662732136736188
"GRMZM2G073979",706.160314627946,0.426610534777286,0.468683565718775,0.910231478082732,0.362700446636279,0.619541507843399
"GRMZM2G374777",4.98877169457251,0.699150576418681,1.29015672521792,0.541911352902174,0.587879575468986,0.841749720415865
"GRMZM2G374779",407.602002874696,0.86310347017571,0.730382839846396,1.18171378500243,0.237319286721929,0.457369811845982
"GRMZM2G374812",17.4387769997838,0.708281478918059,1.06338631495917,0.666062247514682,0.505371313867011,0.769431989784119
"GRMZM2G052586",63.9793967937125,1.11062317784853,0.812412813639435,1.36706752921975,0.17160413988561,0.356790473196983
"GRMZM2G483779",115.476235214631,0.681313553974519,0.605655277060675,1.12491970231156,0.260623062220294,0.490274031401057
"GRMZM2G002121",620.492017530785,-0.0389632845490907,0.258578058088754,-0.150682872464441,0.880225884747438,1
"GRMZM2G026639",1419.85450530825,0.253258618975526,0.18767508755471,1.34945251538352,0.177191662589762,0.365786412591205
"GRMZM2G058632",3.55086349262955,-0.627191426306147,1.24590823153073,-0.503400981254914,0.614682381867643,0.863867114769354
"GRMZM2G367714",0.466967188366804,0.296736113101152,2.0262928647713,0.146442855453002,0.883571798192037,1
"GRMZM2G097229",0,NA,NA,NA,NA,NA
"GRMZM2G474194",41.0323063424007,0.532012962758329,2.02169219342213,0.26315230601835,NA,NA
"GRMZM2G703462",0,NA,NA,NA,NA,NA
"GRMZM2G161483",0.186893649809787,0,1.95859555626474,0,1,1
"GRMZM2G161540",0.164996942756003,0,1.95859555626474,0,1,1
"AC193500.3_FG003",0,NA,NA,NA,NA,NA
"GRMZM2G161560",6610.29907376285,0.167913407477641,0.306249713834902,0.548289189808558,0.583493348925523,0.837819200771004
"GRMZM2G079891",30.6640199639437,0.416704386667615,1.16656276361184,0.35720700134251,0.72093684489035,0.939634249118594
"GRMZM2G379898",20.3410632421888,0,1.92737272357857,0,NA,NA
"GRMZM2G060265",0.133895684872096,-0.435809794710878,1.95859555626474,-0.222511377255453,0.823915817487575,1
"GRMZM2G361164",0,NA,NA,NA,NA,NA
"GRMZM2G060296",14942.6428094227,-0.121027038862408,0.243608626563083,-0.49680933130284,0.619323514300829,0.867708050718884
"GRMZM2G176952",55.7343208996896,-0.874983178248702,0.774594515289967,-1.12960156698393,0.258644150434992,0.487472161236327
"GRMZM2G164696",2023.62084257289,-0.287063196198297,0.522401060802567,-0.549507299539707,0.582657356545596,0.837061716484867
"GRMZM2G703466",266.338208581967,-0.502022684990207,0.985571260286395,-0.509372285109374,0.610491299022469,0.860302982780586
"GRMZM2G114469",14.3198859861697,0.438994071657514,1.50951232543898,0.290818474456544,NA,NA
"GRMZM2G114459",1497.64090814757,0.770270173277854,0.245217472952584,3.14117164655227,0.00168273379641557,0.00701262425650554
"GRMZM2G458423",47.0549835808902,0.60688876978894,0.865250260459331,0.701402585497939,0.483051808911437,0.748100063626455
"GRMZM2G109725",492.969727614285,0.0632078078456881,0.537171026382366,0.117667939522665,0.906330770813824,1
"GRMZM2G410990",33.1297088106256,-0.395876961316535,1.14103890141364,-0.346944316119356,0.728633152566824,0.945298961990499
"GRMZM2G158378",0,NA,NA,NA,NA,NA
"GRMZM2G459354",0.48807032708207,1.02209346033281,1.96227951633902,0.520870473254342,0.602457005638156,0.854166271598998
"GRMZM2G329177",874.042214148242,-0.23792163503832,0.767487334523022,-0.310000731394719,0.756560400164929,0.962655735778996
"GRMZM2G028870",3.74720724605776,-2.74193598884007,1.97469188238509,-1.38853864407863,NA,NA
"GRMZM2G052546",1401.0295725167,0.816398396408688,0.627475517288322,1.30108406450153,0.193229681715496,0.391172110822932
"GRMZM2G035377",82.4623086372791,-1.44848137856598,0.780765368398639,-1.85520700224811,0.0635666721425588,0.161373543020892
"GRMZM2G085691",291.839541772017,0.78622497766416,0.415302050665297,1.89314012874403,0.058339236859639,0.150420656349604
"GRMZM2G388684",0,NA,NA,NA,NA,NA
