"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GRMZM2G059865",7092.21680622905,1.92387744803259,0.336403563008815,5.71895681135273,1.07180030648902e-08,1.09952747297677e-07
"GRMZM5G888250",61.4652426741119,3.05235995459488,1.02143404789807,2.9883084090217,0.00280526320522724,0.0110454367950743
"GRMZM2G093344",155.127248931398,0.451864171829823,0.750085224401454,0.602417108256462,0.546896524726035,0.806673805824667
"GRMZM2G093399",233.026026456455,-0.0482221707842226,1.24951019181188,-0.0385928591060925,0.969214995660895,1
"GRMZM5G809743",204.40331335837,1.5367290878161,1.13809415425169,1.35026533795574,0.176930886549308,0.365374399278194
"GRMZM5G833153",165.561968427443,-0.366894865314396,1.09108023814491,-0.33626753788356,0.736669127052331,0.950939933962741
"GRMZM2G306216",6.80405871203076,-0.094505114111204,0.964129541614615,-0.0980211787234914,0.921915476160245,1
"AC177838.2_FG015",23.8772905717137,3.71728340424973,1.22538172685964,3.03357176198167,0.00241677223983082,0.00967811965200671
"GRMZM2G104572",4.0310194932648,-1.3294804425008,1.62345004482817,-0.818922914650889,0.412830395257018,0.676278544469378
"GRMZM5G822187",2.34320188761073,-1.88250338658184,1.32599399993805,-1.41969223591493,0.155697299455592,0.330773232749004
"GRMZM5G815900",0,NA,NA,NA,NA,NA
"GRMZM2G023794",38.4377973620717,4.37005738136537,1.11056816074431,3.93497448948701,8.32055335366521e-05,0.000461786255479339
"GRMZM2G023863",121.174349023165,1.72479634978713,0.407138548569932,4.23638674315033,2.27145410090311e-05,0.000140141833124166
"GRMZM2G137648",0,NA,NA,NA,NA,NA
"GRMZM2G137697",0,NA,NA,NA,NA,NA
"GRMZM2G408834",124.838648513299,0.917119582750876,0.766702705163661,1.19618670519117,0.231623707809027,0.449081018466841
"GRMZM2G108663",0.0857315045350747,-0.385126950801376,1.95859555626474,-0.196634241086432,0.844113773186218,1
"AC204887.4_FG003",0.0495784067495105,-0.385126950801376,1.95859555626474,-0.196634241086432,0.844113773186218,1
"GRMZM2G471814",9.93648019280297,-1.99663765001894,1.58230955991036,-1.26185020972259,0.207002691058717,0.412334114241689
"GRMZM2G330436",276.795090782569,-1.31936031362741,0.378003625516428,-3.49033772314989,0.000482410490916796,0.00228283085191086
"GRMZM2G032104",805.862566167183,0.581055386907307,0.344258078281747,1.68784822656147,0.0914403672456703,0.216924557801536
"GRMZM2G333069",0,NA,NA,NA,NA,NA
"GRMZM2G399700",273.406504708589,2.19415795501971,0.632654710606865,3.46817611286731,0.000524003759559142,0.00246044069059052
"GRMZM2G703460",0,NA,NA,NA,NA,NA
"GRMZM2G474694",111.149609966893,-0.616509279075563,1.09969135076539,-0.560620285543277,0.575056419654624,0.830371281356117
"GRMZM2G172183",43.9806354533518,1.10256273572964,0.637994351525446,1.72817005839223,0.0839577400843352,0.20249078527574
"GRMZM2G073979",706.160314627946,0.443884197047414,0.469176151701555,0.946092838345652,0.344101236242469,0.597332523195239
"GRMZM2G374777",4.98877169457251,-2.42524513705783,1.25157169743336,-1.93775965214885,0.0526525524225459,0.138336520723579
"GRMZM2G374779",407.602002874696,1.03848489385269,0.733027389214824,1.41670680950278,0.156568665326477,0.332228395842576
"GRMZM2G374812",17.4387769997838,0.786356697048462,1.08083642712623,0.727544591681884,0.466892409190222,0.731903251840748
"GRMZM2G052586",63.9793967937125,-1.54672407860282,0.812176233979375,-1.90441927982111,0.0568556002253706,0.147274628729432
"GRMZM2G483779",115.476235214631,-0.96220483359496,0.605725103988181,-1.58851734435252,0.11216940221166,0.255410033803155
"GRMZM2G002121",620.492017530785,-1.40533421852695,0.25653591524591,-5.47811879354135,4.29871509657795e-08,4.07016100315965e-07
"GRMZM2G026639",1419.85450530825,0.606681774670789,0.188764366950291,3.21396344274316,0.00130916340107267,0.00560415161640367
"GRMZM2G058632",3.55086349262955,2.59391996604912,1.3182540221397,1.96769357231989,0.0491033058481703,0.13061340203004
"GRMZM2G367714",0.466967188366804,1.21685862865946,2.02581604489888,0.600675777903714,0.548055955180222,0.807740134328888
"GRMZM2G097229",0,NA,NA,NA,NA,NA
"GRMZM2G474194",41.0323063424007,-5.32781456054625,2.02247336027039,-2.63430642163513,NA,NA
"GRMZM2G703462",0,NA,NA,NA,NA,NA
"GRMZM2G161483",0.186893649809787,-1.30355679891071,1.96083811543971,-0.66479572619813,0.506181156575866,0.77020297381372
"GRMZM2G161540",0.164996942756003,-0.993695485224915,1.95954873458708,-0.507104246853198,0.612081675353497,0.861603644815524
"AC193500.3_FG003",0,NA,NA,NA,NA,NA
"GRMZM2G161560",6610.29907376285,1.06771465002427,0.306765112105187,3.48056088483151,0.000500365085596793,0.0023600269353983
"GRMZM2G079891",30.6640199639437,0.234092230066482,1.16920173725075,0.200215431271018,0.841312099103582,1
"GRMZM2G379898",20.3410632421888,-8.00512589855195,1.8633224145148,-4.29615714177755,NA,NA
"GRMZM2G060265",0.133895684872096,0.330051027329009,1.95859555626474,0.168514130583678,0.866178828033643,1
"GRMZM2G361164",0,NA,NA,NA,NA,NA
"GRMZM2G060296",14942.6428094227,0.341360359802021,0.243651176587355,1.40102077315286,0.161207861280007,0.33989074244973
"GRMZM2G176952",55.7343208996896,1.49158995848784,0.790278265960839,1.88742373760504,0.0591033548561168,0.152013367993497
"GRMZM2G164696",2023.62084257289,0.889068047811934,0.522658464524751,1.70104974501916,0.08893364653336,0.212145233621833
"GRMZM2G703466",266.338208581967,2.72343591170368,0.98961182781268,2.75202441519241,0.00592281049939552,0.0213797493247236
"GRMZM2G114469",14.3198859861697,-1.29423592760098,1.50536685340813,-0.859747857919712,NA,NA
"GRMZM2G114459",1497.64090814757,1.16094052800713,0.246839184121787,4.70322624075089,2.56082384550629e-06,1.8606985110029e-05
"GRMZM2G458423",47.0549835808902,4.24185732653422,0.963611996285113,4.40203872812636,1.07238408422254e-05,7.01270174170687e-05
"GRMZM2G109725",492.969727614285,2.55267843540528,0.540072055062809,4.72655159894991,2.28364782230922e-06,1.67416466033697e-05
"GRMZM2G410990",33.1297088106256,3.40762973625578,1.16906139110868,2.91484242159786,0.00355868176185895,0.013629859644315
"GRMZM2G158378",0,NA,NA,NA,NA,NA
"GRMZM2G459354",0.48807032708207,0,1.95859555626474,0,1,1
"GRMZM2G329177",874.042214148242,2.2798055294649,0.768270830022682,2.96745033180239,0.00300280793511873,0.0117330183901844
"GRMZM2G028870",3.74720724605776,0.228420679175708,1.98003932999433,0.115361687879383,NA,NA
"GRMZM2G052546",1401.0295725167,-0.525852743762442,0.627714609093061,-0.837725832958082,0.402184701415551,0.664834145871946
"GRMZM2G035377",82.4623086372791,-0.969335881244181,0.775138153364971,-1.25053305276766,0.211104889001157,0.418549077392764
"GRMZM2G085691",291.839541772017,-1.36453122914019,0.414955755619745,-3.28837764185783,0.00100766574956729,0.00443559278649727
"GRMZM2G388684",0,NA,NA,NA,NA,NA
"GRMZM2G085827",304.649815039272,0.191558081871198,0.392496710376259,0.488050158911051,0.625514313090004,0.872585061039749
