,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GRMZM2G028139,423.4679754,1.951077936,0.784448436,2.487197176,0.012875402,0.042066246
GRMZM2G331614,0,NA,NA,NA,NA,NA
GRMZM2G497438,2.275706965,0.785823137,2.026060266,0.387857731,0.69812132,0.92386951
GRMZM2G068557,3.116994897,-3.516993108,1.478540441,-2.378692534,0.017374161,0.054426223
AC215635.3_FG004,0,NA,NA,NA,NA,NA
GRMZM2G068547,0,NA,NA,NA,NA,NA
GRMZM2G068510,0.042587275,0.145430937,1.958595556,0.074252664,0.940809342,1
AC206968.3_FG001,0,NA,NA,NA,NA,NA
GRMZM2G019468,2248.479589,0.833628794,0.25318339,3.292588804,0.000992695,0.004376317
AC206968.3_FG003,2884.80483,1.010198793,0.438145623,2.305623382,0.021131686,0.064362286
GRMZM2G031331,0.03737873,0,1.958595556,0,1,1
GRMZM2G106099,129.877343,-1.53553558,0.741476889,-2.070914958,0.038366744,0.106471439
GRMZM2G106108,5.793555257,-1.692098553,0.902838175,-1.874199164,0.060902979,0.155780406
GRMZM2G147158,11.28728542,-1.872522883,1.344970487,-1.392240871,0.16384947,0.344221721
AC202073.4_FG001,5.314105451,2.288082251,1.691701046,1.35253345,0.176204726,0.364233164
GRMZM2G107129,0.226329094,0,1.958595556,0,1,1
GRMZM2G107121,0.102576013,0,1.958595556,0,1,1
GRMZM2G028543,0.410304052,0,1.958595556,0,1,1
GRMZM2G015637,6.391990996,-0.708875753,0.775203198,-0.914438634,0.360486409,0.616949316
AC193440.3_FG009,0,NA,NA,NA,NA,NA
GRMZM2G105469,0.18689365,0,1.958595556,0,1,1
GRMZM2G099144,0,NA,NA,NA,NA,NA
GRMZM2G087192,1485.102466,-1.292190628,0.942798391,-1.370590616,NA,NA
GRMZM2G086971,178.3842659,-0.413563828,0.434242903,-0.952379015,0.340904798,0.593468923
GRMZM2G005346,3213.924172,-0.512676467,0.308302795,-1.662899188,0.096332617,0.226237896
GRMZM2G005659,128.22962,-0.263058025,0.933570261,-0.281776355,0.778115003,0.976495954
GRMZM2G305580,87.12153807,0.170165279,0.843961431,0.201626843,0.840208458,1
GRMZM2G082149,12.94018832,-3.270632304,1.014500338,-3.223884882,0.001264642,0.005434338
GRMZM2G072955,1.84758174,-1.018048075,2.018216045,-0.504429681,0.613959465,0.863229209
GRMZM2G179827,0.451827106,0,1.958595556,0,NA,NA
GRMZM2G151021,4.004200172,-4.723477205,1.501735632,-3.145345362,0.001658909,0.006924647
GRMZM2G017187,488.8750126,2.884611409,0.510917025,5.645948893,1.64E-08,1.65E-07
GRMZM2G016894,2797.882488,-0.249975378,0.21989503,-1.136794121,0.255624362,0.483330721
GRMZM2G112039,11.87474371,5.296972945,1.644643547,3.220742243,0.001278591,0.005488115
GRMZM2G146694,1168.801483,-0.609753435,0.353722359,-1.723819313,0.084740467,0.204047399
GRMZM2G115395,879.933477,-0.932225111,0.615670774,-1.514161709,0.129984831,0.286965375
AC209704.3_FG003,0.083183452,0,1.958595556,0,1,1
GRMZM2G335703,0.948630542,-1.216862114,1.972044468,-0.617056123,0.537197708,0.797872187
GRMZM2G703035,0,NA,NA,NA,NA,NA
GRMZM2G380361,435.4793744,0.690859415,0.509395229,1.356234562,0.175024549,0.362341655
GRMZM2G053019,239.1439943,-0.828783764,0.513818836,-1.612988288,0.106747052,0.245600928
GRMZM2G053111,5.928838233,3.48809386,1.616989414,2.157153182,0.030993731,0.089030201
GRMZM2G047681,383.0772987,1.992450278,0.535001437,3.724196122,0.000195939,0.001008425
GRMZM2G323844,51.46917764,-1.10538289,0.761565325,-1.451461684,0.146651344,0.315693595
GRMZM2G021834,139.2574412,-1.342881065,0.634724896,-2.115689922,0.034371188,0.097115342
GRMZM2G161932,318.686102,-1.01772278,0.731084277,-1.392073133,0.163900253,0.344306264
GRMZM2G161918,0,NA,NA,NA,NA,NA
GRMZM2G018059,296.2856422,-0.69431646,0.702198453,-0.988775263,0.32277311,0.571439181
GRMZM2G018223,441.0664806,1.077781167,0.593696039,1.815375372,0.069466243,0.17349842
GRMZM2G064773,0,NA,NA,NA,NA,NA
GRMZM2G361100,0.072772208,0,1.958595556,0,1,1
GRMZM2G369546,0,NA,NA,NA,NA,NA
GRMZM2G316840,144.1831104,-0.669353218,0.843671708,-0.793381136,0.427555798,0.691870295
GRMZM2G420199,21.12885286,0.578144124,0.716775215,0.806590562,0.419902413,0.68397637
GRMZM2G003720,329.1778763,1.012459364,0.708822188,1.428368612,0.153185789,0.326602238
GRMZM2G305311,1.501890978,0,1.958595556,0,1,1
GRMZM2G003565,128.7094197,2.341829354,0.937672548,2.497491645,0.012507541,0.041026443
AC177831.3_FG004,4.067796766,-0.83225615,0.924241417,-0.900474849,0.367867604,0.625521036
GRMZM2G155274,0.604001575,0,1.958595556,0,1,1
GRMZM2G135935,1887.067418,-1.060232117,0.45918175,-2.308959616,0.020945822,0.06388811
AC186329.3_FG006,2.08442812,-2.184851464,2.003544601,-1.090493051,0.275496013,0.510541746
GRMZM2G136023,0,NA,NA,NA,NA,NA
GRMZM2G700141,0,NA,NA,NA,NA,NA
GRMZM2G111603,20.17207613,-5.25228998,1.400078139,-3.75142632,0.000175831,0.000913314
GRMZM2G089619,23.67246958,1.174724241,1.207461287,0.972887706,0.330609116,0.581009234
GRMZM2G410831,307.0331704,0.730034116,0.401513255,1.818206764,0.069032537,0.172608231
GRMZM5G867831,3.532188804,3.270032228,1.691205048,1.933551601,0.053168283,0.139455103
GRMZM2G120517,1613.826106,-0.96535999,0.316801886,-3.047204054,0.002309809,0.009296473
GRMZM2G357660,34.56585621,-0.893087619,1.063783539,-0.839538859,0.401166992,0.663701988
GRMZM2G057006,77.62855502,0.972284927,0.788119281,1.233677376,0.217323147,0.427866316
GRMZM2G347315,0,NA,NA,NA,NA,NA
GRMZM2G347314,0,NA,NA,NA,NA,NA
GRMZM2G047705,1144.116596,-1.063783345,0.384974036,-2.763259972,0.005722717,0.020745828
GRMZM2G047512,1677.682864,-2.111893341,0.319083476,-6.618623347,3.63E-11,4.95E-10
GRMZM2G113629,620.6160086,1.348550035,0.549775637,2.452909777,0.014170588,0.045676993
GRMZM2G013283,1678.717073,-0.091632129,0.444511058,-0.206141394,0.836680465,1
GRMZM2G420280,78.3188953,0.528818637,1.288202135,0.410509052,0.681432565,0.91289587
GRMZM2G155626,244.4178443,-0.337654668,0.416331751,-0.8110231,0.417352405,0.681140058
GRMZM2G155593,125.1129918,3.190315742,0.941062644,3.390120481,0.000698619,0.003189574
GRMZM2G091717,155.8427492,-4.794265984,0.742081049,-6.460569217,1.04E-10,1.36E-09
GRMZM2G155150,23.15962382,-0.402459299,1.785907627,-0.225352808,0.821704821,1
GRMZM2G035948,146.2698068,-0.800691763,0.31537184,-2.538881601,0.011120745,0.037058597
GRMZM2G329885,520.1121784,0.512102739,0.370840024,1.380926293,0.167301625,0.349849121
GRMZM2G159481,1.004941579,-1.355235051,1.964709971,-0.68978886,0.490326975,0.754950966
GRMZM2G458879,24.49874936,1.729841796,1.230512643,1.405789534,0.159786631,0.337527936
GRMZM2G131202,21.0971095,-0.704445558,1.151468055,-0.611780375,0.540683076,0.801055026
GRMZM2G131177,11.12509417,-2.72766713,1.205044209,-2.26354113,0.023602352,0.070720482
GRMZM2G131155,20.4433384,3.262818086,1.130811885,2.885376541,0.003909458,0.014808818
GRMZM5G806108,25.40377692,-0.578164897,0.785566097,-0.735985042,0.461739801,0.726564228
AC217049.2_FG002,0,NA,NA,NA,NA,NA
GRMZM2G078650,2.981728112,1.727540195,1.808172382,0.955406803,0.339372015,0.591674849
GRMZM2G050925,2013.304414,-0.310914349,0.432311271,-0.71919094,0.472023281,0.73723304
GRMZM2G050861,115.5135954,1.27514167,0.421278551,3.026837392,0.002471269,0.009869738
GRMZM2G391511,181.818154,-0.483438329,0.307081742,-1.574298512,0.115418454,0.261220327
GRMZM2G177561,13.11402199,-0.995242473,1.079360239,-0.922067014,0.356493621,0.61219041
GRMZM2G074546,2.329605098,-2.50937647,1.973364493,-1.271623402,0.203506958,0.407047463
GRMZM2G147685,0.102361314,-0.92733603,1.958595556,-0.473469894,0.635877975,0.880934909
GRMZM2G147667,1657.097178,1.758324169,0.366301801,4.800206176,1.59E-06,1.19E-05
GRMZM2G147619,678.6307158,0.760992696,0.471379878,1.614393679,0.106442062,0.245022325
GRMZM2G109677,7090.26726,0.542548971,0.27345302,1.984066484,0.047248429,0.126542621
GRMZM2G110332,0.316492181,0,1.958595556,0,1,1
GRMZM5G877649,0,NA,NA,NA,NA,NA
GRMZM2G135727,13465.20415,0.156223544,0.334712677,0.46673925,0.640686445,0.884861907
GRMZM5G856002,0.049578407,0,1.958595556,0,1,1
GRMZM2G142111,1906.590495,1.29018762,0.45539901,2.833092721,0.004610001,0.017140212
AC177920.3_FG008,0,NA,NA,NA,NA,NA
GRMZM2G107588,2793.490521,-0.580814659,0.282880214,-2.05321769,0.04005147,0.110350318
GRMZM2G577718,0,NA,NA,NA,NA,NA
GRMZM2G157869,4.857208666,2.233837733,1.521353816,1.468322299,0.142016697,0.307830003
GRMZM2G157822,53.70304644,2.349057228,0.847017316,2.773328459,0.005548609,0.020188361
GRMZM2G506790,0,NA,NA,NA,NA,NA
GRMZM2G402645,10.37406544,-1.935562063,1.099141166,-1.760976772,0.078242335,0.191179661
GRMZM2G546593,0.540447786,-0.89716311,2.006941179,-0.447030097,0.654853329,0.894961342
AC213619.3_FG005,0,NA,NA,NA,NA,NA
GRMZM2G541230,9.635133934,0,2.000920513,0,1,1
GRMZM2G159246,10.59712069,4.199101421,1.832101774,2.291958602,0.021908032,0.066374533
GRMZM2G064162,127.8936067,0,1.501248811,0,1,1
GRMZM2G014905,45.02173958,0.398427579,0.904428838,0.440529494,0.659553655,0.898466537
GRMZM2G014651,0.084881563,0,1.958595556,0,1,1
AC211253.3_FG002,0,NA,NA,NA,NA,NA
GRMZM2G113425,0,NA,NA,NA,NA,NA
GRMZM2G173218,0.275985556,0.145430937,1.958595556,0.074252664,0.940809342,1
GRMZM2G069093,0.07323822,0,1.958595556,0,1,1
GRMZM2G368698,12.30193258,0,1.959965394,0,NA,NA
GRMZM2G401062,117.2362725,-0.474699287,0.474731388,-0.999932381,0.317343233,0.564720089
GRMZM2G044132,0,NA,NA,NA,NA,NA
GRMZM5G806182,0,NA,NA,NA,NA,NA
GRMZM2G044681,579.0844533,0.451121579,0.306915969,1.46985372,0.141601376,0.307110285
GRMZM2G124473,2.595060716,0.51922113,2.000202433,0.259584291,NA,NA
GRMZM2G421835,3.818982949,0,2.026313347,0,1,1
GRMZM2G362803,0.333354024,0,1.958595556,0,1,1
GRMZM2G017643,0.03661911,0,1.958595556,0,1,1
GRMZM2G406196,0.13190816,0,1.958595556,0,1,1
GRMZM2G302592,0,NA,NA,NA,NA,NA
GRMZM2G134432,2.247145198,0,1.958595556,0,NA,NA
GRMZM2G148198,25.49232453,-6.797034606,1.603672686,-4.238417643,2.25E-05,0.000138984
GRMZM2G447984,532.6220039,4.755735268,0.53639512,8.866104654,7.57E-19,2.04E-17
GRMZM5G894029,16.58556208,-1.639629196,0.681332583,-2.406503425,0.016106053,0.050979905
AC233967.1_FG002,0.313626589,-0.569747041,1.958595556,-0.290895708,0.771131084,0.971787217
AC233967.1_FG001,187.0282706,-2.61238309,0.547116571,-4.774819901,1.80E-06,1.34E-05
GRMZM2G703050,0,NA,NA,NA,NA,NA
GRMZM5G864735,449.7831513,5.932765553,0.784024772,7.567063901,3.82E-14,6.98E-13
GRMZM2G168651,346.6048848,2.751337092,0.972497781,2.829144853,0.004667257,0.017327579
GRMZM2G079298,0.102576013,0,1.958595556,0,1,1
GRMZM2G079323,716.0446977,0.004448219,0.510043384,0.008721256,0.993041533,1
GRMZM2G369742,6.153543382,4.011664775,1.461111959,2.745624488,0.006039585,0.021748159
GRMZM5G820287,66.44189355,0.89425586,0.95510235,0.936293225,0.349122235,0.603307584
GRMZM2G098128,2.209522755,0.722558549,2.019063109,0.357868234,0.720441924,0.939247574
GRMZM2G313451,0,NA,NA,NA,NA,NA
GRMZM2G703051,0,NA,NA,NA,NA,NA
AC233887.1_FG005,0.644622704,0.735125726,1.963700703,0.374357317,0.708138494,0.929835501
AC233887.1_FG006,385.6286854,-0.59452521,0.363955515,-1.633510652,0.102361642,0.237489952
GRMZM5G800014,4.276760607,1.625894013,1.750447853,0.928844587,0.352969634,0.607956238
GRMZM2G128322,0.361530978,0,1.958595556,0,NA,NA
AC214168.3_FG001,51.69126521,2.212014957,1.123163243,1.969450986,0.048901326,0.130169175
GRMZM2G136306,50.35159186,-0.895080622,0.999909684,-0.895161469,0.370700778,0.628891885
GRMZM2G136364,19.15217788,2.017753095,1.228780836,1.642077281,0.100573989,0.234114347
GRMZM2G380424,0,NA,NA,NA,NA,NA
GRMZM2G055279,1.597792271,0,1.958595556,0,1,1
GRMZM2G055257,1.896854893,1.959109862,2.024337358,0.967778347,NA,NA
GRMZM2G048793,248.8650976,0.446973654,0.418094919,1.069072199,0.285037138,0.523181212
GRMZM2G369792,58.68258139,-0.108637021,0.943310568,-0.115165699,0.908313786,1
GRMZM2G001653,0.865705179,-2.376517725,1.968904013,-1.20702569,0.22742225,0.442875143
GRMZM2G113513,403.1386349,0.197683746,0.310328434,0.63701461,0.524115327,0.786388062
GRMZM2G113646,0,NA,NA,NA,NA,NA
GRMZM2G414140,4.321083019,4.821503917,1.453016602,3.318271731,0.000905763,0.004031372
GRMZM2G045185,441.6907317,-0.255012019,0.262166759,-0.972709204,0.330697849,0.581117958
GRMZM2G007546,168.2132769,2.678464842,0.980972407,2.730418126,0.006325404,0.022652853
GRMZM2G434669,33.00765708,-1.139966787,0.798470124,-1.427688717,0.153381475,0.326921377
AC205907.3_FG004,0,NA,NA,NA,NA,NA
GRMZM2G119689,1.50360775,0,2.02205686,0,1,1
GRMZM2G388539,231.750576,-2.063459715,0.405221329,-5.092179422,3.54E-07,2.95E-06
GRMZM2G406026,73.65143228,-1.855461125,1.071468962,-1.731698435,0.083327269,0.201262506
GRMZM5G807267,7.434557888,-1.646680746,1.708777653,-0.963660043,0.335216393,0.58666493
GRMZM5G819523,30.92046331,5.852829359,1.230373024,4.756955206,1.97E-06,1.46E-05
GRMZM5G876811,3.090356547,0.77827986,1.877616011,0.414504273,0.678504838,0.910574515
GRMZM5G858609,181.7437367,-1.980709511,0.809046531,-2.448202216,0.014357105,0.046186335
GRMZM2G076584,37.5270144,3.514112279,1.332569278,2.637095374,0.008361932,0.02891919
GRMZM2G153275,315.2709787,1.266007465,0.48871422,2.590486247,0.009584045,0.032561758
AC226327.2_FG004,0,NA,NA,NA,NA,NA
GRMZM2G373738,0.305731044,0.045849042,1.961238547,0.023377596,0.981349076,1
GRMZM2G056996,194.1909738,1.639661999,0.475672991,3.447036154,0.000566773,0.00264097
GRMZM6G851663,14.20341518,0,1.961050657,0,NA,NA
GRMZM2G146395,52.4459711,-1.831089098,0.757875005,-2.416083239,0.015688474,0.0498335
GRMZM2G146355,2.461284269,-0.574639542,1.396831259,-0.411387945,0.680788092,0.91239367
GRMZM2G373396,0.102576013,0,1.958595556,0,1,1
GRMZM2G074238,181.6050406,-2.60066719,0.473132448,-5.496700139,3.87E-08,3.69E-07
AC191050.3_FG003,4.086916117,-0.52220258,1.567440497,-0.333156239,0.739016349,0.952560273
GRMZM2G373536,0,NA,NA,NA,NA,NA
GRMZM2G074914,13.75925029,2.492677002,1.188784571,2.096828191,0.036008787,0.10096704
GRMZM2G075081,6.609764515,-1.815576305,1.907873391,-0.951623055,0.341288185,0.593922816
GRMZM2G062504,0.03737873,0,1.958595556,0,1,1
GRMZM2G062544,0,NA,NA,NA,NA,NA
GRMZM2G062574,42.52862945,-0.223008114,0.69363703,-0.321505491,0.747827352,0.957276507
AC190744.2_FG010,0,NA,NA,NA,NA,NA
GRMZM2G438820,0,NA,NA,NA,NA,NA
GRMZM2G438811,163.4698772,-3.456369343,0.651233579,-5.307418802,1.11E-07,9.95E-07
AC195342.3_FG002,0,NA,NA,NA,NA,NA
GRMZM2G412524,428.6011409,1.191424974,0.336264844,3.543114884,0.00039543,0.001906466
GRMZM2G119703,1591.254735,1.049443565,0.276976441,3.788927174,0.000151299,0.000796087
GRMZM2G703055,0.205152026,0,1.958595556,0,1,1
GRMZM2G073054,1628.094517,0.255395978,0.309230931,0.82590696,0.408856872,0.672157066
AC190858.3_FG004,0.078784672,0.503019926,1.958595556,0.256826849,0.797312442,0.988764819
AC190858.3_FG005,0,NA,NA,NA,NA,NA
GRMZM2G056929,1182.230544,-0.648565951,0.304271228,-2.131538872,0.033044774,0.093967456
GRMZM2G057086,5.322432911,3.718137542,1.943898472,1.912722087,0.05578364,0.145031808
GRMZM2G139144,0.383914465,-1.125434722,1.958595556,-0.574613129,0.565552971,0.822579361
GRMZM2G102160,4.834924357,-3.016001504,1.144428803,-2.635377139,0.008404385,0.029046221
GRMZM2G437912,161.8233019,5.333224156,1.086218017,4.909902131,9.11E-07,7.12E-06
GRMZM2G091169,13.43458413,-0.684527388,1.302263228,-0.525644411,0.599135293,0.851393401
GRMZM2G091124,6.456125496,0,1.921628373,0,1,1
GRMZM2G002978,148.0326809,1.238044104,0.458912633,2.697777347,0.006980411,0.024707783
GRMZM2G058718,0.406569195,0,1.958595556,0,1,1
GRMZM2G176384,0.044220487,0,1.958595556,0,1,1
GRMZM2G180612,220.382383,-1.040577575,0.521811124,-1.994165184,0.046134006,0.124065591
GRMZM2G134235,14.33740295,4.016154352,1.289747503,3.113907446,0.001846274,0.007613734
GRMZM5G876638,3.069539276,1.509931677,2.003656217,0.753588197,0.451096534,0.715953714
GRMZM2G089472,0,NA,NA,NA,NA,NA
GRMZM2G389097,0,NA,NA,NA,NA,NA
GRMZM2G089507,271.5452273,-0.276687906,0.416224808,-0.664755921,0.50620662,0.770227583
GRMZM2G149567,1392.305173,-1.737560134,0.226023423,-7.687522413,1.50E-14,2.84E-13
GRMZM5G892921,423.6294271,4.49912071,0.950872822,4.731569362,2.23E-06,1.64E-05
GRMZM2G023946,656.045099,-4.249370224,0.83603945,-5.082738888,3.72E-07,3.09E-06
GRMZM2G320941,0,NA,NA,NA,NA,NA
GRMZM2G157269,1229.515953,-0.155003817,0.311958237,-0.496873614,0.619278179,0.867681189
GRMZM2G432525,211.6734709,-0.484805346,0.536563387,-0.903537882,0.366240492,0.623648305
GRMZM2G085260,0.493839456,0.420127173,1.961062111,0.214234506,0.830364189,1
GRMZM2G085238,0,NA,NA,NA,NA,NA
GRMZM2G154223,130.772876,0.583417754,0.851699948,0.685003863,0.493341483,0.757887409
GRMZM2G454637,42.94177208,2.471284588,0.742858187,3.326724576,0.000878732,0.003923346
GRMZM2G016749,796.5166102,1.903056846,0.46055765,4.132070864,3.60E-05,0.000213847
GRMZM2G069708,248.7009665,-1.264492009,0.364459345,-3.469500852,0.000521426,0.00244931
GRMZM2G069856,334.5928035,1.405795544,0.467401166,3.007685142,0.002632457,0.01043508
GRMZM2G422938,2163.394255,-0.171666069,0.292729197,-0.586433029,0.557584554,0.816305252
GRMZM2G068590,7.645518225,3.700760249,1.318164275,2.807510658,0.004992603,0.018395437
GRMZM5G842686,0,NA,NA,NA,NA,NA
GRMZM2G165063,24.2097176,0,1.559109543,0,1,1
GRMZM2G033247,0,NA,NA,NA,NA,NA
GRMZM2G122239,14851.96967,0.314591636,0.410350399,0.766641476,0.443294708,0.708287476
GRMZM2G021059,0,NA,NA,NA,NA,NA
GRMZM2G134668,10806.06515,1.144924129,0.489464809,2.33913472,0.019328462,0.05964942
GRMZM2G093826,189.8492678,3.387682559,0.741308017,4.569871742,4.88E-06,3.39E-05
AC191073.2_FG003,0.40814393,-0.94567169,1.959046969,-0.482720274,0.629294366,0.875589346
GRMZM2G395267,11.59080447,-5.365161736,1.795775318,-2.987657577,0.002811243,0.01106558
AC191073.2_FG001,0,NA,NA,NA,NA,NA
GRMZM2G038604,6.73382003,2.663650729,1.020320006,2.610603254,0.009038268,0.030943963
GRMZM2G041312,141.5753976,2.630433036,0.740469783,3.552384036,0.000381757,0.001846719
GRMZM2G032225,35.01600098,0,1.859397406,0,1,1
GRMZM2G014695,0.62560765,0,1.958595556,0,1,1
GRMZM2G032430,0.205152026,0,1.958595556,0,1,1
GRMZM2G329737,41.12609494,0.603857649,0.505348254,1.19493368,0.232112943,0.449766581
GRMZM2G084462,8.32595834,-0.927473757,1.426735534,-0.650067048,0.515648913,0.779150537
GRMZM2G079825,0.202848932,0,1.958595556,0,1,1
GRMZM2G136624,715.0779033,1.235394326,0.410799015,3.007296225,0.002635828,0.01044636
AC212779.3_FG004,0,NA,NA,NA,NA,NA
GRMZM2G022347,540.4042562,-0.093031249,0.756946363,-0.122903357,0.902183627,1
GRMZM2G023020,580.694063,0.349390608,0.537657141,0.649839054,0.515796189,0.779270065
GRMZM2G171664,567.5504428,-0.7340355,0.243147166,-3.018893922,0.002536993,0.010100929
GRMZM2G171688,641.8823073,-0.970631843,0.485625835,-1.998723652,0.045638262,0.122959038
GRMZM2G703059,0,NA,NA,NA,NA,NA
GRMZM2G012127,16.67585954,3.85629386,1.187205327,3.248211385,0.00116133,0.005036768
GRMZM2G087059,12.02893531,0.353856382,1.6924954,0.209073763,0.834390656,1
GRMZM2G097750,2.732413519,0.528817853,1.326302612,0.398715834,0.690102599,0.918236033
GRMZM2G170612,160.7071045,-0.742342072,0.778574266,-0.953463406,0.340355329,0.592871834
GRMZM2G436533,13.8291576,0.6989305,0.964355006,0.724764735,0.468596374,0.733694782
GRMZM2G136412,175.481685,-1.827144438,0.503532675,-3.628651186,0.000284906,0.001417477
GRMZM2G373828,0,NA,NA,NA,NA,NA
GRMZM2G373849,240.8464576,2.361917305,0.920818416,2.56501962,0.010316997,0.034724925
GRMZM2G001084,1996.193896,0.763835959,0.292207982,2.614014699,0.008948519,0.030675324
GRMZM2G123940,9.228150565,-0.089748919,1.393921514,-0.06438592,0.948662941,1
GRMZM2G556667,901.3647465,0.171941721,0.378813999,0.453894844,0.649904515,0.891077211
AC196489.3_FG002,546.1892996,0.30547109,0.32887142,0.928846569,0.352968607,0.607956238
GRMZM2G096717,0.946493602,0,1.958595556,0,NA,NA
GRMZM2G399641,0,NA,NA,NA,NA,NA
GRMZM2G342254,0.044220487,0,1.958595556,0,1,1
GRMZM2G079658,442.2297194,-0.667485264,0.403592357,-1.65386002,0.098155958,0.229599788
GRMZM2G145407,8.354763586,1.439125885,1.433817112,1.003702546,0.31552201,0.562394525
GRMZM5G886989,476.5018804,-0.954131183,0.264695552,-3.604636254,0.00031259,0.001541265
GRMZM2G097747,31.36749542,0.973648135,0.625132935,1.557505742,0.119350458,0.268270382
GRMZM2G015024,35.31144637,0.59739173,0.512950477,1.164618723,0.244173362,0.467262948
GRMZM2G015985,6.089345617,2.047086189,1.546737645,1.323486369,0.185673686,0.379274892
GRMZM2G309193,90.57206322,0.20440492,0.586690844,0.348403119,0.72753746,0.944508028
GRMZM5G886941,9.406339933,1.100106014,1.267123362,0.868191722,0.385289385,0.645624926
GRMZM5G848945,1434.847319,1.320180647,0.14804086,8.917677514,4.76E-19,1.30E-17
GRMZM5G836308,2.727924198,1.414843426,2.023720966,0.699129697,0.484470981,0.749432361
GRMZM5G898735,154.3531722,0.71154244,0.643116605,1.106397244,0.268554618,0.501208792
GRMZM2G004380,0,NA,NA,NA,NA,NA
GRMZM2G090566,0,NA,NA,NA,NA,NA
GRMZM2G138398,3.197481428,-0.809479805,1.764654395,-0.458718606,0.646436251,0.888321441
GRMZM2G138431,9.259274136,-1.072065281,1.562976388,-0.685912653,0.492768191,0.757360967
GRMZM2G067833,2.900792608,2.754129837,1.532805973,1.796789604,0.072369027,0.179365862
GRMZM5G851515,0.518434306,0,1.993441268,0,1,1
GRMZM2G025294,1822.974906,0.353894379,0.525491064,0.67345461,0.500658116,0.765089745
GRMZM2G097406,0,NA,NA,NA,NA,NA
GRMZM2G303501,0,NA,NA,NA,NA,NA
GRMZM2G154045,0,NA,NA,NA,NA,NA
GRMZM2G421649,1.709111871,2.003996143,1.758926555,1.139329062,0.254565931,0.481844073
GRMZM5G807639,1868.146628,-1.143057633,0.220003783,-5.195627167,2.04E-07,1.76E-06
GRMZM5G829946,25.5853196,-0.39527093,1.133570534,-0.348695487,0.727317933,0.944319195
GRMZM2G015889,101.0918018,1.913643103,0.577689428,3.312581135,0.000924393,0.004105695
GRMZM2G144956,0,NA,NA,NA,NA,NA
GRMZM2G358365,0.03737873,0,1.958595556,0,1,1
AC204051.3_FG001,0,NA,NA,NA,NA,NA
GRMZM2G480903,0.03737873,0,1.958595556,0,1,1
GRMZM2G086267,1414.84665,0.402309659,0.333124715,1.207684812,0.227168522,0.442495363
GRMZM2G306376,21.21523896,-3.237403966,0.88487791,-3.658588299,0.000253608,0.001274844
GRMZM2G477837,1.213002938,0,1.958595556,0,1,1
AC177844.2_FG003,0,NA,NA,NA,NA,NA
GRMZM2G111715,25.82255525,-4.615649949,2.023788618,-2.280697651,0.022566344,0.06806723
GRMZM2G111697,0.770582326,0,2.020557027,0,1,1
GRMZM2G055854,4.242870668,0.904939184,0.98634589,0.917466371,0.358898307,0.615016346
GRMZM2G108255,719.7569584,-0.777833753,0.282356767,-2.75479055,0.005872972,0.021222636
GRMZM2G108338,11.0373638,-1.014283369,1.233742163,-0.822119402,0.411008944,0.674229303
GRMZM2G059358,0.625878233,0,1.958595556,0,NA,NA
GRMZM2G358051,29.21540489,-1.287958728,0.868164655,-1.483542,0.137930466,0.300848651
GRMZM2G085833,1214.109585,0.290550027,0.337509559,0.860864586,0.389312628,0.650255168
GRMZM2G155281,0.62249751,0,2.004566805,0,1,1
GRMZM2G142863,2753.585125,-0.510105401,0.230097514,-2.216909657,0.026629266,0.078339665
AC235541.1_FG002,1937.897727,1.411354128,0.453315771,3.113401778,0.001849441,0.007625654
GRMZM5G826658,37.65335534,-1.775602882,0.991659237,-1.790537329,0.073367572,0.181408747
GRMZM2G179106,156.3559666,0.682875462,0.998231977,0.68408494,0.493921531,0.758497085
GRMZM2G703071,0,NA,NA,NA,NA,NA
GRMZM2G479546,0.260097287,0,1.958595556,0,1,1
GRMZM2G143242,62.0339158,-1.692084445,0.418024368,-4.047812935,5.17E-05,0.000298659
GRMZM2G143205,989.3724098,2.484391492,0.47371935,5.24443743,1.57E-07,1.37E-06
GRMZM2G412440,7.778607211,1.428798016,1.590634131,0.898256857,0.369048627,0.626961674
GRMZM2G412441,578.6091538,-1.923991643,0.481302237,-3.997470809,6.40E-05,0.0003633
GRMZM5G872150,0.467723081,0,1.958595556,0,1,1
AC177924.2_FG001,0,NA,NA,NA,NA,NA
AC177924.2_FG003,0,NA,NA,NA,NA,NA
GRMZM2G307323,1.747961096,1.380249266,1.582746108,0.872059807,0.383175751,0.643320465
GRMZM2G112176,9.899230405,-0.839762128,0.844598951,-0.994273231,0.320089864,0.568129339
GRMZM2G024933,709.7641596,-0.72057358,0.527228062,-1.366720841,0.171712823,0.356974122
GRMZM2G025042,198.7345958,-0.852547162,0.708593912,-1.203153381,0.228916971,0.445095954
AC196420.4_FG002,0.746424193,0.965134761,2.021968738,0.477324274,0.633131228,0.878909696
GRMZM2G096082,0.072350495,0.145430937,1.958595556,0.074252664,0.940809342,1
GRMZM2G096048,0.18689365,0,1.958595556,0,1,1
AC191338.3_FG002,0,NA,NA,NA,NA,NA
GRMZM5G803358,0.205152026,0,1.958595556,0,1,1
GRMZM2G019056,1.468318666,0.818247745,1.964303836,0.416558645,0.677001263,0.909418729
GRMZM2G019085,0,NA,NA,NA,NA,NA
GRMZM5G807110,10.82514327,3.860751129,1.267048992,3.047041711,0.002311056,0.009301044
