"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GRMZM2G059865",7092.21680622905,0.745819780598704,0.336245876870247,2.21807859040754,0.026549474318539,0.0781395856083064
"GRMZM5G888250",61.4652426741119,8.5966615169383,1.35112824380548,6.36257998184216,1.98392668434454e-10,2.50368829856495e-09
"GRMZM2G093344",155.127248931398,0.427340244673826,0.75084984458918,0.569142083138661,0.569259721250769,0.826004911328195
"GRMZM2G093399",233.026026456455,0.584925999382829,1.24998619527332,0.467945967399208,0.639823230049338,0.884158043634006
"GRMZM5G809743",204.40331335837,-1.20375631043052,1.1096398436064,-1.08481712996014,0.278002657044299,0.513864261240089
"GRMZM5G833153",165.561968427443,-3.14742589809097,1.0470838330913,-3.00589675689944,0.00264798889192654,0.0104897100199167
"GRMZM2G306216",6.80405871203076,0.158318510126096,0.98307966455627,0.16104341879308,0.872059203671674,1
"AC177838.2_FG015",23.8772905717137,-0.650675785816437,1.11064280576771,-0.585855130414019,0.557972872074751,0.816678399626307
"GRMZM2G104572",4.0310194932648,0.51175181642657,1.69479368099362,0.301955230400989,0.762686191788918,0.966830889423934
"GRMZM5G822187",2.34320188761073,-0.779969049678055,1.36044836885484,-0.573317641105774,0.566429642964019,0.823409100117777
"GRMZM5G815900",0,NA,NA,NA,NA,NA
"GRMZM2G023794",38.4377973620717,5.20130363413932,1.14968264943243,4.52412118831842,6.06469687360264e-06,4.14097981991748e-05
"GRMZM2G023863",121.174349023165,0.262688281456619,0.399598304211276,0.657380871460681,0.510936048055227,0.774741330666128
"GRMZM2G137648",0,NA,NA,NA,NA,NA
"GRMZM2G137697",0,NA,NA,NA,NA,NA
"GRMZM2G408834",124.838648513299,3.66561630460845,0.78739377961263,4.65537879459983,3.23385604249147e-06,2.31130758970525e-05
"GRMZM2G108663",0.0857315045350747,0,1.95859555626474,0,1,1
"AC204887.4_FG003",0.0495784067495105,0,1.95859555626474,0,1,1
"GRMZM2G471814",9.93648019280297,-0.681725285009689,1.58925908075478,-0.428957929682504,0.667953841206072,0.903093957242559
"GRMZM2G330436",276.795090782569,-0.680165743206716,0.380755664686196,-1.78635751556653,0.0740413898047494,0.182765066256737
"GRMZM2G032104",805.862566167183,0.8031440576808,0.344714969764019,2.32987867695623,0.0198125643080323,0.0609200533354248
"GRMZM2G333069",0,NA,NA,NA,NA,NA
"GRMZM2G399700",273.406504708589,1.70533443566686,0.632097327149674,2.69789850774524,0.00697787109513305,0.02470019797529
"GRMZM2G703460",0,NA,NA,NA,NA,NA
"GRMZM2G474694",111.149609966893,0.208458219622798,1.10099907120126,0.189335509062108,0.849829866398227,1
"GRMZM2G172183",43.9806354533518,0.617377373368938,0.636105463278287,0.970558199873288,0.331768329766275,0.582410677525196
"GRMZM2G073979",706.160314627946,1.46558192977619,0.470427034929335,3.11542879332251,0.00183677689524743,0.00757934426552543
"GRMZM2G374777",4.98877169457251,-2.98882385758608,1.24701422021854,-2.39678410167792,0.0165396659473529,0.052157932446035
"GRMZM2G374779",407.602002874696,-2.59742135864546,0.729981903514155,-3.55819965692491,0.000373405440609103,0.00180980184884221
"GRMZM2G374812",17.4387769997838,-1.28759750824701,1.06336695970577,-1.2108684556113,0.225945823904246,0.440660658337541
"GRMZM2G052586",63.9793967937125,1.25418766500447,0.831917198453511,1.50758713407529,0.131660227644955,0.289894800951039
"GRMZM2G483779",115.476235214631,0.573752458154118,0.612720474753613,0.936401641196722,0.349066433274404,0.603236299725859
"GRMZM2G002121",620.492017530785,-2.66659361762204,0.25566841568825,-10.4298906473984,1.81096589555362e-25,7.83809169036485e-24
"GRMZM2G026639",1419.85450530825,-0.14263768543202,0.188203079114154,-0.75789241123682,0.448515393681937,0.713320403173683
"GRMZM2G058632",3.55086349262955,4.14252681671788,1.47344842479164,2.81145016480891,0.00493187301446344,0.018194842432943
"GRMZM2G367714",0.466967188366804,0.181051350054308,2.02594546523827,0.0893663492728886,0.928790765827584,1
"GRMZM2G097229",0,NA,NA,NA,NA,NA
"GRMZM2G474194",41.0323063424007,0.242666564625018,2.02017423291027,0.120121601727111,NA,NA
"GRMZM2G703462",0,NA,NA,NA,NA,NA
"GRMZM2G161483",0.186893649809787,0,1.95859555626474,0,1,1
"GRMZM2G161540",0.164996942756003,0,1.95859555626474,0,1,1
"AC193500.3_FG003",0,NA,NA,NA,NA,NA
"GRMZM2G161560",6610.29907376285,1.80277236170418,0.307537941703176,5.86195105462515,4.57459882506432e-09,4.92032463568899e-08
"GRMZM2G079891",30.6640199639437,6.31955104700252,1.43821394881362,4.39402708631459,1.11269942866316e-05,7.25849580092319e-05
"GRMZM2G379898",20.3410632421888,0,1.92737272357857,0,NA,NA
"GRMZM2G060265",0.133895684872096,0.223651742533641,1.95859555626474,0.114189854979641,0.909087293858281,1
"GRMZM2G361164",0,NA,NA,NA,NA,NA
"GRMZM2G060296",14942.6428094227,-0.226222537095443,0.243624774907653,-0.928569506862321,0.353112230814876,0.608126049894518
"GRMZM2G176952",55.7343208996896,-0.968628081439877,0.764077795896133,-1.26770871584332,0.204901991099564,0.409125498784891
"GRMZM2G164696",2023.62084257289,1.03183542257264,0.522833235794811,1.97354596442984,0.0484333931579786,0.12915441698837
"GRMZM2G703466",266.338208581967,0.476126717145667,0.985962602402371,0.48290545299137,0.629162869785846,0.875487951054241
"GRMZM2G114469",14.3198859861697,-2.54136723981641,1.50077725848925,-1.69336737043487,NA,NA
"GRMZM2G114459",1497.64090814757,0.33015361905912,0.246169055585648,1.34116620902521,0.179866494765298,0.370063295546485
"GRMZM2G458423",47.0549835808902,4.03139524922192,0.968033470475344,4.16452051729404,3.12007569802065e-05,0.000187810473455481
"GRMZM2G109725",492.969727614285,2.918621941426,0.54187203935606,5.38618295362569,7.1969706379645e-08,6.60014188718319e-07
"GRMZM2G410990",33.1297088106256,0.680749822771625,1.14365226435127,0.595241966453656,0.551681741798048,0.810995660911956
"GRMZM2G158378",0,NA,NA,NA,NA,NA
"GRMZM2G459354",0.48807032708207,0,1.95859555626474,0,1,1
"GRMZM2G329177",874.042214148242,1.02703767955392,0.767786222807282,1.3376609908403,0.181006972712158,0.371902181320235
"GRMZM2G028870",3.74720724605776,2.71756028475765,1.97142383893662,1.37847591729615,NA,NA
"GRMZM2G052546",1401.0295725167,-1.62508074097071,0.627407481521752,-2.59015199664043,0.00959335634355793,0.0325891640229405
"GRMZM2G035377",82.4623086372791,1.39324053066433,0.783920312055533,1.77727316059854,0.0755233073322451,0.185754828242264
"GRMZM2G085691",291.839541772017,-0.913073363398849,0.416062533047302,-2.19455800720956,0.0281953186110925,0.082223743184222
"GRMZM2G388684",0,NA,NA,NA,NA,NA
"GRMZM2G085827",304.649815039272,-0.283308373952323,0.3919746569549,-0.722772171428726,0.469819867059562,0.73485666522239
"GRMZM2G085872",166.28526323722,-2.04454596163902,0.544115201740476,-3.75756081634748,0.000171577675141161,0.00089334868342377
"GRMZM2G085885",527.20745705093,-2.88005931509855,0.698651541929706,-4.1223115419508,3.75089445916398e-05,0.000222338542874305
"GRMZM2G086242",3.96046514677106,-1.6903307964926,1.61218431563474,-1.04847242346921,0.294421001154569,0.535462090816386
"GRMZM2G086269",5.93438697585346,0.199659735178897,1.44418241469507,0.138251049969373,0.890042010381104,1
"GRMZM2G042552",371.557262007871,-1.07746065176531,0.447848986909613,-2.40585707070667,0.0161345758308265,0.0510591415540639
"GRMZM2G042539",11.3524084757731,-0.472560793637185,0.805650030480379,-0.586558400991327,0.557500327937381,0.816214895746646
"GRMZM2G042250",242.377579366227,0.97879533377015,0.458642655558361,2.1341131748388,0.0328335176721289,0.093463419987997
"GRMZM2G041881",2541.65153446616,-0.219332835790435,0.441618734339347,-0.496656547233108,0.619431269551267,0.867795477911716
"GRMZM5G802392",851.124281469877,-1.25700082361214,0.437809627214612,-2.87111279760863,0.00409029541767948,0.0154121483704856
"GRMZM2G006673",989.432493746149,-0.132651527613141,0.508213762894917,-0.261015220952545,0.794080769400529,0.987645768024643
"GRMZM2G007025",342.497882067953,0.342030567906367,0.578704459531335,0.591028049418112,0.554501627143057,0.813510526679487
"GRMZM2G015384",2101.71522707713,0.593515455434727,0.32611143874229,1.81997742159469,0.0687624433498174,0.172058288176137
"GRMZM2G436286",0.507537933652395,0,1.95859555626474,0,1,1
"GRMZM2G137366",657.863346671284,0.183933729352514,0.302502711354598,0.608039936332684,0.543160986975743,0.803301727533891
"GRMZM2G137352",4.94541587569659,2.55933497246039,1.74409605417585,1.4674277637018,0.142259726472026,0.308247996109025
"GRMZM2G137329",3.51395272966308,3.70564615942201,1.76571779606005,2.09866274649926,0.0358466408530353,0.100590063618211
"GRMZM2G137236",2376.52155173114,1.90581373345313,0.36383441444139,5.23813487071914,1.6220750963004e-07,1.41680591437458e-06
"GRMZM2G436226",29.0728983419043,1.15797339592039,0.968767490252179,1.19530579584061,0.23196757614515,0.449553243899602
"GRMZM2G314660",5.86014322028422,1.86878852886173,1.53330356632269,1.2187987883858,0.22292057149706,0.436145474003878
"GRMZM2G092232",209.443006105987,1.50348275598709,0.567644133915677,2.64863611928108,0.00808172962580954,0.0280719064767463
"GRMZM2G393062",18.3807568638939,1.90116899080366,1.03198171073841,1.8422506629922,0.0654384928475312,0.165237899170743
"GRMZM2G092165",162.257050137062,-0.543757734266203,0.424986181549379,-1.27947156371959,0.200731047092134,0.402785889206838
"GRMZM2G124550",99.4260311797885,2.2770218274544,1.15989131615018,1.96313378309625,0.0496306309995313,0.131758405233057
"GRMZM2G144197",2.0988176973329,2.8018366923556,1.73704469856194,1.61299055497833,0.106746559798374,0.245600927971329
"GRMZM2G144101",1526.96035579008,-0.585046819662018,0.497240496033595,-1.17658723359992,0.239360295745504,0.460295805569493
"GRMZM2G077615",118.765292375021,-1.10995124260584,0.320816856991048,-3.45976596434523,0.000540645063553785,0.00253133996848424
"GRMZM2G077669",564.897320904919,0.225673602135862,0.312517158306112,0.722115877921857,0.470223236981868,0.735301177546426
"GRMZM2G077760",102.097081199805,0.532521389993895,0.449831860928801,1.18382319316902,0.236483059168379,0.456123982676117
"GRMZM2G077769",0.941609762516541,-0.857918066512876,1.8432909955248,-0.465427362579082,0.641625442995586,0.88558295886794
"GRMZM2G077780",430.714759623448,1.98430910698477,0.577311438326846,3.43715536407119,0.000587858299833691,0.00272968504886139
"GRMZM2G126199",34.3552092904259,0.0756689532193445,0.727762835874708,0.103974742167752,0.917189392739643,1
"GRMZM2G126218",37.6139851784605,-0.683749279855239,0.949690053944214,-0.719970981074846,0.471542862770527,0.736724567254786
"GRMZM2G426802",126.234112357336,-0.219496946148944,0.476196778023123,-0.460937486935887,0.644843455754035,0.888277283303489
"GRMZM2G440537",76.2789366735078,-0.0543151445323159,0.713598378874454,-0.0761144449599035,0.939328048063095,1
"GRMZM2G440562",0,NA,NA,NA,NA,NA
"GRMZM2G055880",852.250288926317,-0.994500156158648,0.308498754766111,-3.22367640320827,0.00126556323331101,0.00543782611260587
"GRMZM2G055698",30.0942130027366,0.868925612295048,1.01232267984975,0.858348459034839,0.390700078572051,0.651802254866399
"GRMZM2G703469",0,NA,NA,NA,NA,NA
"GRMZM2G062210",1150.58537933562,-1.45954375256566,0.304264348150387,-4.79695949077893,1.61092163835922e-06,1.21103944455943e-05
"GRMZM2G044388",581.010749177408,-1.27572697565045,0.353000871308817,-3.61394851780523,0.000301568967251799,0.0014919350608973
"GRMZM2G044247",2.21805017270998,2.61913632110344,1.93854693761535,1.35108223086168,0.176669092836346,0.364954099476411
"GRMZM2G088482",5.97527970728721,0.505121478479537,1.67541864895154,0.301489707540044,0.763041097311696,0.967086108957247
"GRMZM2G029713",1.17044965853588,0,1.95859555626474,0,1,1
"GRMZM2G029824",29.985269439181,-0.629786317414986,0.986198626483447,-0.638599872786942,0.523083264085938,0.785425359785194
"GRMZM2G320099",128.744974342988,-0.064818297452957,0.609914781815053,-0.106274350754483,0.91536468145726,1
"GRMZM2G030173",180.534722079008,-0.591180821766169,0.967914374308611,-0.610778016586906,NA,NA
"GRMZM2G030299",246.326785541794,-2.47274067139538,0.518235130847979,-4.77146477381662,1.82890970161116e-06,1.36294937279457e-05
"GRMZM2G320111",0,NA,NA,NA,NA,NA
"GRMZM2G030567",0.421506833962566,0.22365174253364,1.95859555626474,0.114189854979641,0.909087293858281,1
"GRMZM2G320117",3.48225954126691,1.67967281853356,1.7922520671196,0.937185594230069,0.348663098624058,0.602792653896156
"GRMZM2G085909",1676.94829060962,0.0332686699055957,0.241869047205246,0.137548273704342,0.890597438417103,1
"GRMZM2G008327",491.111215281825,0.475480260659091,0.258875275606003,1.83671561351711,0.0662518890835081,0.166925769312052
"GRMZM2G008710",269.653663349101,-1.66304739737508,0.328036897239754,-5.06969615725757,3.98451289729707e-07,3.28853200873127e-06
"GRMZM2G008773",29.2517357049321,6.46772862141049,1.23504045214872,5.2368556917775,1.63335300816004e-07,1.42603069100459e-06
"GRMZM2G308570",679.982003950669,1.08506201471912,0.349902840568365,3.10103802803259,0.00192843522845575,0.00791254260232277
"GRMZM2G087207",1042.32358847058,0.242813430874125,0.479733228950889,0.506142614730118,0.612756536484249,0.86221289506994
"GRMZM2G387837",77.6627656930115,-1.12195495264366,0.912205429441714,-1.22993671867346,0.218720802784907,0.429935717423035
"GRMZM2G013634",1926.75683114194,0.686061436237504,0.247137652667342,2.77602958850213,0.00550272003918895,0.0200395719822809
"GRMZM2G312438",273.067173601344,-3.00381510127614,0.538915512995414,-5.57381450123834,2.492211050288e-08,2.4352550376972e-07
"GRMZM2G013986",44.1632201459358,4.13132095380847,0.815683692667074,5.06485662389561,4.08707840297306e-07,3.36748373334496e-06
"GRMZM2G014382",2687.15243655404,-1.40850523084278,0.260957701869157,-5.39744648559556,6.75960259739879e-08,6.22394140580237e-07
"GRMZM2G344566",2.72735715956708,3.94092084660756,1.46452009430824,2.69092985608302,0.00712531745652766,0.0251526851091076
"GRMZM2G453794",4415.70572376559,-0.353682041750481,0.185477396809731,-1.90687408726844,0.0565368944728777,0.146608438257031
"GRMZM2G167568",53.7791809767323,-0.601644505405957,0.709895305135414,-0.847511599321244,0.396710024528767,0.658691915105596
"GRMZM2G181153",6757.66940021484,2.88372719480402,0.778098032544402,3.7061232315087,0.000210455929297006,0.00107594071780065
"GRMZM2G406204",2149.76121196497,-2.30782444448778,0.354707267997335,-6.506278987509,7.70351011381681e-11,1.01741675574668e-09
"GRMZM2G169402",291.163689570125,-2.64329985576984,0.480544349741957,-5.50063663674172,3.78422362400587e-08,3.61037271992851e-07
"GRMZM2G473389",15.4696994379966,-1.64735544308871,1.30708070736379,-1.26033184776417,0.207549675734216,0.413199782840149
"GRMZM2G049031",7984.86146916551,-2.0564170380427,0.431832051430553,-4.76207597659852,1.91611510329894e-06,1.42322527623871e-05
"GRMZM2G104468",115.307661256176,-1.90636355991407,0.744251344574786,-2.56145128095568,0.010423585973351,0.0350348521515097
"GRMZM2G303810",4.90476039472336,1.02420297888145,1.58488838518829,0.646230351899367,0.518130185742581,0.781441191555778
"GRMZM2G136859",12.9332079108116,4.54794744469253,1.48857784470258,3.05522983623419,0.00224888110932738,0.00907688293980431
"GRMZM2G082227",8.07924198575868,2.58486511115386,1.60695811464902,1.60854541732622,0.107715777567795,0.247359145673487
"GRMZM2G341934",43.8743112270462,5.53054920220913,1.25379619233796,4.4110432269668,1.02873776460127e-05,6.74768365915585e-05
"GRMZM2G040762",1336.74311424041,1.44531807482541,0.2683716223754,5.38551007007623,7.22394901241404e-08,6.62256341094752e-07
"GRMZM2G105415",107.76053041129,0.494357183889095,1.05241940171681,0.469734008212553,0.638545067447831,0.883175789128793
"GRMZM2G105436",80.8028501629192,-0.512377372899135,0.386022489619326,-1.32732518616833,0.184401135852612,0.377229121758189
"GRMZM2G475289",0,NA,NA,NA,NA,NA
"GRMZM2G475296",0.109857329328932,0,1.95859555626474,0,1,1
"GRMZM2G176820",106.989696469887,-1.82515086012348,0.453734060627915,-4.02251234478117,5.75806352380743e-05,0.000329539902846866
"GRMZM2G176840",683.304811790662,-1.72705222977206,0.399960648459656,-4.31805537975636,1.57409939148213e-05,9.99687349713493e-05
"GRMZM2G475380",14.5137336045903,5.52842754793499,1.3052957468997,4.23538310077694,2.28162377377321e-05,0.000140730873466639
"GRMZM2G026223",1365.3638103233,-0.228482976015964,0.415260746490384,-0.550215684836598,0.58217144677338,0.836660601747418
"GRMZM2G070047",1189.44129082753,-0.934051892119441,0.423346803823492,-2.20635158617822,0.027359392049833,0.0801553185749996
"GRMZM2G070242",0.386382411836707,0,1.95859555626474,0,1,1
